Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Moldova,MDA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.688417961,2.023687352,-6.504429764,-3.216413267,2.315585605,6.337532694,8.049932249,6.900611284,7.666087053,7.761886245,5.091668016,3.238946836,8.005391955,-5.881237715,7.206974611,5.879385123,-0.576700868,9.073075577,5.06366581,0.429158888,5.870175764,5.990411998,5.920367182,5.22280985,-7.263269768,15.65579761,-2.886191435,
Madagascar,MDG,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-0.5563105,-0.34887283,-3.478943274,1.270732045,-3.042858424,-0.61766629,2.707309717,3.915536115,0.830102147,2.272999098,0.879971235,-4.221845539,-5.532062247,-1.034496004,-1.743635532,-5.924180499,-0.633108181,-5.496034004,6.677792801,-1.934038558,-12.33875992,-4.631183118,-1.887653274,-1.033305583,-1.62094635,-0.838868817,-1.631522215,0.488606528,1.09838952,0.125774233,-9.079976665,-1.849586011,-1.011340275,-3.137085709,-1.49597837,-1.044504205,0.455819396,0.700741714,1.504842314,1.329252746,2.851923167,-14.96403254,6.611220265,2.220747562,1.737859559,2.358459366,2.661748381,3.650496503,-6.72284484,-2.223525815,-1.226482202,0.238846841,-0.39648459,0.659691221,0.497287786,1.338346026,1.281905439,0.592066853,1.807532125,-9.414529772,3.214662665,1.356337414,
Maldives,MDV,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.555867002,6.303230399,5.627436197,4.528299359,2.229899344,-5.554023717,5.448063627,11.85871883,4.097093767,-12.63512653,20.70319431,3.589724332,5.176491508,-11.35584981,3.130837112,4.842360991,-1.096195092,3.442808087,3.659654501,-0.52627321,2.192060284,2.932716493,4.825914398,4.161318199,-34.20386395,35.83387281,13.399977,
Middle East & North Africa,MEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,12.72474753,1.310520435,-6.825109604,2.184206763,-0.948536628,-1.829045235,-6.887058307,-5.984280889,-3.589740075,-4.094776425,-2.013492314,-3.572476207,0.639035071,-0.185932142,9.225373177,1.316304867,1.941004538,-0.10408431,0.341526157,0.587864641,2.867620171,1.524323042,2.404513319,-0.08963911,4.582157671,-0.53875985,-0.391111036,3.143185752,5.730619412,2.806373911,3.468806276,2.734535028,2.11666714,-1.720921777,2.713094536,1.682260726,1.976357985,0.147033556,0.737930608,0.683475236,2.471364163,-0.023202034,0.368116448,-0.572587363,-5.099547437,3.21768906,4.463806469,
Mexico,MEX,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,1.715150814,1.298646228,4.594991723,8.245786588,3.581338994,2.632209062,2.431623403,5.912633025,0.140651623,3.167141922,0.546748746,4.902185723,4.570756505,2.586246572,2.598733437,1.376319438,0.385088789,5.793969245,6.623838778,5.974025102,7.166341881,-2.062568444,-6.507723202,1.528290273,0.037494709,-5.634417313,0.314165711,-0.499045092,1.892539709,3.335307499,1.941126093,1.568275901,0.901886387,2.424820858,-7.641244608,4.342987177,5.362199786,4.410021832,1.083036835,3.378157662,-1.974060891,-1.74197266,-0.308351815,2.054518303,0.66391023,3.38875709,0.743081231,-0.328086091,-7.447001348,3.588002708,1.97772852,2.117022952,-0.467572582,1.239079953,1.510744661,0.625682743,0.777009678,1.006248836,-1.132341625,-9.313502716,5.247403679,3.247167535,
Marshall Islands,MHL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,0.737324634,10.9936394,-0.190178676,-9.926447937,19.73313738,5.222564213,3.927718267,-4.534571755,0.314873411,-2.052067052,4.994248071,3.994149347,3.974307147,6.373487641,-11.75792633,-7.910855441,-2.323034692,-2.484088362,0.625101334,6.455031746,3.583448966,-1.610459574,1.497812405,1.968266129,0.458109512,3.741620283,-7.265300221,4.12970654,5.79617437,0.62411725,0.143055384,5.32747072,0.671504268,4.185510711,4.429005844,6.244320152,8.411602098,13.46910702,0.096858827,4.389734103,0.473769941,
Middle income,MIC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-0.193464453,1.3118846,2.330523773,5.4517303,3.550336879,2.367464971,0.833015762,3.375163686,5.637063494,5.918667917,3.95026491,3.851009859,4.727969752,3.569687707,2.187864843,4.005947715,2.559684382,1.783559568,2.609138688,2.80185952,0.201273537,0.780070387,-0.352523433,2.842760871,2.440162796,1.830452239,2.751852335,2.07441635,1.087362303,0.195557237,-0.298764033,-0.053366786,1.804007267,1.683860245,2.188876335,3.811024642,3.644741796,1.181480595,2.343774782,4.401440529,2.29926175,3.348253629,4.635116793,6.297856103,5.936569714,6.942523735,7.587722847,4.626937675,1.900407498,6.642044261,5.067557427,4.248155567,4.097393392,3.636228017,3.230285696,3.371962775,4.008434002,3.782367022,2.927777265,-2.167453798,6.355844811,2.855558081,
North Macedonia,MKD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.825798766,-5.701098666,-6.490163125,-1.042831546,-1.189790155,0.664419906,1.305718212,2.830100812,3.841473894,4.074050806,-3.473683221,2.233456599,1.888916172,4.376888549,4.502440294,4.963207732,6.299935135,5.29995031,-0.541943605,3.140817721,2.164144173,-0.577169123,2.776257712,3.456748396,3.717656603,2.735853223,0.983736425,2.795615119,3.886552146,-5.922295863,5.88607665,2.514650291,
Mali,MLI,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,2.228154104,-1.224109755,4.553193455,1.021057155,4.18844177,-3.105337232,-3.237887267,9.655045984,11.61464652,4.390638806,-3.380476415,8.17584296,-6.330816022,-0.65108279,-9.345890197,-0.349114892,-2.35022503,17.97200283,0.882171986,-1.785861395,5.605868651,2.317466457,-4.365187975,9.553611296,-5.15835942,1.045693973,1.586244117,-1.208023777,4.828302813,2.527942829,4.926313009,2.829985286,-2.92505023,11.94275813,-0.075353262,5.675366396,-1.703987426,3.070878165,1.258937886,0.13197525,1.387504193,1.449217496,1.946519231,-0.072193463,-3.688613712,-0.648802878,3.74263871,2.882860607,2.528448295,1.972295116,1.473176725,1.531457069,-4.29096596,-0.15090208,0.565872009,
Malta,MLT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,2.437070257,5.925811178,4.232295007,10.11073417,18.68525676,16.42315246,11.74708387,10.01006096,9.376492786,5.933049982,2.554855453,0.113836738,-2.003414924,0.921302662,0.798852023,2.163795699,3.396064603,7.527756972,7.13131154,5.256597735,3.431026401,3.616450528,3.442436246,4.667594452,5.603712102,3.098243734,4.463409646,4.44456735,4.100967967,18.9114916,-1.914199223,1.803475664,3.391785051,-0.530048461,2.726684444,2.137339982,4.409935138,3.153000289,-1.876429626,5.026498887,0.042271314,3.185667141,4.002804766,5.505675834,7.023412441,1.042315636,7.874134262,3.730076267,2.931526293,-10.08825216,11.60408499,4.383977056,
Myanmar,MMR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-1.711407382,1.809797964,10.85390665,-7.98377199,8.190190934,-7.025517482,-8.089733532,9.460171783,0.907507275,2.575970202,1.776763081,0.150490513,-3.050967305,3.265477879,2.119580576,4.033282987,3.893240285,4.429521015,3.162182089,5.861412362,4.346765326,3.68136022,2.382274472,2.79814998,0.839822401,-2.877864425,-5.664820723,-12.80092116,2.064221759,1.252524145,-2.069477487,8.179005232,4.642523392,6.084744289,5.593555751,5.111223232,4.333277383,4.572168406,9.650855736,12.50528018,10.19100463,10.9038081,12.76664647,12.57111093,12.6503342,12.22064491,11.16529878,9.613091444,9.904177102,8.801704962,4.735770715,6.427164182,7.505154627,7.094166453,6.137642786,5.203403637,5.332314339,5.506798087,5.827195844,-9.700370972,-12.62947633,3.305453694,
Middle East & North Africa (excluding high income),MNA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,3.824477956,5.698195445,7.572253645,8.707659426,5.934240929,5.169002721,10.54865574,2.903553468,3.526341046,-0.037612028,11.95829041,-2.610605825,-6.392436922,-5.243157455,-8.711808991,-3.268615992,9.212850982,2.11967007,-3.22527902,0.251048529,-4.930638682,-1.243565673,-2.566640382,-0.798594254,7.824878759,-3.471190176,2.672528112,-0.121008031,0.010075345,0.814438015,4.409957957,1.818109166,4.644325882,2.561336088,3.996315,0.766530213,1.287125138,0.494417924,5.696516338,2.503403195,3.177971593,4.096678528,1.772003372,0.668512207,3.205338864,-2.837579032,1.799859757,-1.507982075,-0.283986003,-1.225599936,3.450585455,1.398900988,0.072569506,-0.811270726,-4.748491728,2.806101451,2.692889148,
Montenegro,MNE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.220750291,-9.151670806,3.27911916,0.693867402,1.496373122,2.074413797,4.241154432,4.026604843,8.43155401,6.662736076,7.032626846,-5.996977486,2.54625316,3.120074956,-2.80561175,3.447965787,1.68499388,3.332384578,2.925458009,4.704687527,5.102544398,4.096236943,-15.20847458,13.42592848,6.751132807,
Mongolia,MNG,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,5.753303163,3.284894302,3.336719131,3.064631947,6.589527586,0.818318818,2.458746045,1.866830674,-5.003385605,-10.29732799,-10.7340495,-4.611123009,0.749860965,5.060652354,1.077038453,2.817601906,2.335517039,2.079768105,0.217912168,2.052426386,3.808667738,6.076081854,9.688471017,6.360770203,7.631553623,9.215579511,7.732594991,-2.483936684,4.955877994,15.52034785,10.37252931,9.576792344,5.741883999,0.241383712,-0.681209924,3.368742242,5.430572573,3.366368427,-6.351240605,0.014148862,3.469318706,
Northern Mariana Islands,MNP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.757283316,0.595458059,-9.069360845,-2.69153419,-2.229133624,-6.598961174,-13.27390018,6.961870699,-4.620922764,1.120796497,3.110271267,4.750104326,4.069818527,30.17490099,24.15164944,-18.58678216,-10.52748296,-29.29654692,,,
Mozambique,MOZ,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,2.957484911,-8.947978912,-17.51237886,-8.478129721,-1.021920451,-4.038583962,14.21344879,8.266977308,5.435362883,-0.638780469,2.931452386,-9.287106059,7.899717188,1.396711779,-2.342908148,7.358949184,8.822441866,7.750929858,9.142481576,-1.675790975,10.05087156,6.886571914,4.469423433,5.415544312,3.594126013,7.128624733,4.894795796,4.113520063,3.138295809,3.734313551,4.037785691,4.787472359,3.346551855,4.447452011,4.174322974,1.471585754,-0.497934417,0.479848749,-0.593444438,-4.047642893,-0.491289912,1.534931738,
Mauritania,MRT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,-2.033334663,-4.710569718,24.07731446,12.79581792,-2.698890491,0.506068722,6.920882776,-1.767912259,8.656284708,-1.165913175,-3.65040598,-7.382010282,8.880816406,-7.908301522,5.377111816,-4.700421694,-3.335857755,1.802245541,0.408718262,0.450624939,-5.189991717,0.710190217,-6.042269718,0.010960833,2.671301229,-1.021771037,-1.202029895,2.141156621,-4.267974068,-1.18111904,-1.979015982,1.636115451,-6.33198465,6.814029398,3.706864418,-6.186917742,0.109209647,0.899578376,-6.570241932,-3.199567182,-0.769955527,4.642977928,2.484641991,6.195377661,15.68831613,-4.216302129,-2.791810344,-2.59179346,-0.286151376,1.075369447,1.256022431,1.177738198,1.555742268,2.62469076,-1.379893045,3.508415554,2.056475375,0.479174166,-2.902359819,-1.79758696,3.654667841,
Mauritius,MUS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,4.827831441,2.482728188,1.730491667,-11.56492513,4.324779863,4.215300289,-0.535170122,3.609222391,6.083876294,8.906236903,8.079466409,6.058719164,3.668090832,6.425944037,3.3141664,5.120444415,3.843628001,2.688328517,3.394776363,4.513432614,4.37241714,4.962519426,1.314748667,7.144715947,2.534262853,0.911910217,5.161670448,3.677809302,1.176699087,4.377586821,5.246496965,5.006539055,3.041100463,4.129198848,3.911001241,3.209499479,3.110405554,3.639190074,3.553356966,3.791130707,3.844308006,3.950035487,2.858125324,-14.54849559,3.377668745,9.209247363,
Malawi,MWI,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,5.110953676,-1.74190696,-3.783674996,0.172427055,10.87309113,10.50163996,4.659349696,-4.321152014,3.314850606,-1.959939135,13.34307021,3.535208761,-0.366501965,4.296060455,3.138510613,1.961438118,1.674491859,6.021321959,0.581081511,-3.409815017,-8.958329144,-1.492163421,-0.307153494,1.330729305,0.6477109,-3.806912025,-3.105360788,-2.229640329,-3.295834757,1.650918096,5.501818056,-9.933190364,8.175278671,-9.128934534,16.94793166,5.258805037,1.796577736,1.76769845,0.774662869,-0.734438443,-7.201513387,-0.765413093,3.051911234,2.673770866,0.481251643,1.805541112,6.537022522,4.586639769,5.225686822,3.828046255,1.969743395,-0.945888195,2.492866286,2.720274217,0.002403032,-0.248244189,1.234158599,1.625495537,2.656769068,-1.85159978,0.102866904,-1.626565784,
Malaysia,MYS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,4.386326188,3.232407175,4.146771074,2.29958023,4.663260663,4.939856471,1.235855527,5.34792624,2.382721885,3.468901392,7.46903424,6.866183755,9.06527808,5.714441442,-1.652249178,8.827027404,5.029514326,3.890866031,6.536864305,4.672016536,4.191508798,3.230576574,3.48804784,4.873810594,-3.78772037,-1.691488151,2.07967365,6.667700064,5.884423264,5.916252819,6.502994437,5.892190524,6.87576359,6.209063739,6.839216203,7.066876263,4.493721103,-9.743816697,3.489407143,6.123798091,-2.032856646,2.772073577,3.23580564,4.28032987,2.933685374,3.25134638,4.0106155,2.665386035,-3.443342806,5.552518522,3.611173397,3.780489334,3.044894403,4.373135962,3.527534436,2.933762254,4.325630335,3.472766705,3.124896133,-6.584453331,2.147311281,7.483918118,
North America,NAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,0.646232593,4.539505407,2.932406496,4.353935853,5.017267933,5.226168096,1.369698064,3.711429538,2.198687724,-0.597403583,1.891194137,4.148646825,4.700993791,-1.171580691,-1.079393052,4.399555599,3.467539914,4.273757629,2.091740699,-1.031053248,1.587128193,-2.877680408,3.449155263,6.187222397,3.292164976,2.392854332,2.546887364,3.215323206,2.498647058,0.564057256,-1.586851217,1.906870368,1.420844439,2.808988306,1.485108605,2.421220197,3.20606687,3.25954459,3.658072984,3.027114496,0.024441897,0.840993251,1.834571643,2.835069177,2.50956261,1.781982237,1.046667351,-0.767132545,-3.501154122,1.859562102,0.911380182,1.453020692,1.139465896,1.557077482,1.787684696,0.842508598,1.601438206,2.295978598,1.69680093,-3.889232737,5.682671897,1.542485391,
Namibia,NAM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,-0.194320724,-2.193563939,-4.443018552,-2.95267782,-2.413450922,1.546387745,0.226965583,-2.735406733,-4.477175494,-3.985963791,4.604503434,3.810908556,-4.718062949,-1.4435308,0.862302655,0.396139484,1.562590597,0.750222511,0.909031039,1.167402282,-0.852856889,3.00625105,2.775863071,10.88132097,1.303893632,5.79615006,4.067851327,1.287225303,-1.12835556,4.455584222,3.461548583,3.358859474,3.840189584,4.271919367,2.450710978,-1.716337978,-2.75101363,-0.668554265,-2.499398215,-9.668821206,1.844917213,6.018231664,
New Caledonia,NCL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,-6.933650074,2.1240829,10.81745254,10.70935752,21.64219761,-0.134065369,-1.1329088,-13.27247652,10.55033056,5.293817407,1.15484898,0.401297454,8.602188936,-14.22383175,-1.502315212,-8.695057215,0.256409941,-3.97713279,-0.180284294,2.60553626,-2.824598283,3.62551671,32.00916654,8.839829799,1.174571017,2.230300235,-1.960593024,-2.0295478,-0.109355383,3.571062107,-1.455762363,0.055313046,-5.020937827,-0.997607643,0.177142842,,,,,,,,,,,,,,,,,,3.857644611,-1.425446101,-2.34239339,-1.850171971,3.949799421,
Niger,NER,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,1.496391687,7.053380251,6.232746181,-2.776264158,3.846420456,-3.223045741,-2.716525749,-2.426522636,-8.087301972,0.259305775,2.873582161,-7.654390062,-19.22926907,5.903418659,-5.39504945,-2.057850019,4.785483005,10.23760789,3.98295546,-5.394511126,-3.205219029,-0.910224175,-6.735824858,-19.29171354,4.514451853,3.183177341,-2.902954938,3.671892528,-2.075904046,-4.309942061,-3.483411996,-1.12539563,-2.793211103,-1.366589184,-0.889755284,-3.213350179,-1.803149927,6.318123565,-3.564826076,-4.533605699,3.623725288,1.338057375,-1.347906202,-3.135822013,3.548889451,2.170619108,-0.545362453,3.846700363,-1.742225191,4.602067048,-1.406346266,6.415644393,1.36978213,2.68508978,0.471154424,1.729851533,1.06279579,3.226622469,2.024915762,-0.237758333,-2.306300509,7.426000991,
Nigeria,NGA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-1.834009744,1.954451077,6.30652789,2.729815775,2.638222175,-6.304550189,-17.50031001,-3.296209676,21.56855046,22.28859872,11.68828357,0.990043512,2.861422314,8.338877323,-7.781163332,5.994950063,2.949036296,-8.570210695,3.56501702,1.060704056,-15.6978583,-9.46806679,-13.12822814,-3.530019789,3.064911348,-2.526674823,0.574529214,4.593066668,-0.709919119,8.877000036,-2.1803679,2.023628587,-4.507149256,-4.31075317,-2.595600773,1.596032682,0.372520439,0.032473525,-1.941105546,2.317774901,3.146424683,12.27613907,4.495155883,6.34504073,3.609660614,3.238342572,3.741687355,3.899943183,5.130161875,5.081874855,2.437007237,1.403508779,3.832366181,3.552162299,0.076961617,-4.052706362,-1.709873092,-0.590389271,-0.263456378,-4.162059291,1.182828223,0.823296498,
Nicaragua,NIC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,4.295707755,7.577052115,7.545207587,8.338804628,6.206130492,0.134552587,3.643385303,-1.854785624,2.855932987,-1.885327562,0.00315173,-0.830409295,3.260894624,10.62695687,-3.236920114,1.9971518,5.115086621,-10.48602989,-28.44054481,1.793275105,2.437444356,-3.493341293,1.907739296,-3.974127617,-6.338520293,-3.303845482,-2.959683635,-14.44312174,-4.026285428,-2.378080149,-2.483575308,-1.878505484,-2.582747556,1.135449154,3.743641931,4.345238131,2.192005465,2.073202051,5.439379123,2.611272808,1.581981809,-0.515149335,1.287031676,4.07723808,2.973677376,2.738080253,3.621787094,1.976214952,-4.68274796,2.89319767,4.764208456,4.941011884,3.404650692,3.27808592,3.296628126,3.079609173,3.156794402,-4.711010142,-4.233097871,-3.103558017,8.822378076,2.289487969,
Netherlands,NLD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-1.014997573,5.332336874,2.236631337,6.836068175,7.161982015,1.408870388,4.093774101,5.316671613,5.204136994,4.833288749,3.083858425,2.492243202,4.575448997,2.631265356,-0.885417996,3.639544497,1.912635957,2.06633314,1.312405297,0.543128027,-1.461953032,-1.69259009,1.68361855,2.653403997,2.102934813,2.218131357,1.286515181,2.775043433,3.795569306,3.468277725,1.635054597,0.940014999,0.554249624,2.34216827,2.607973421,3.022303305,3.793381777,4.020502841,4.337374446,3.453538256,1.557458129,-0.42036774,-0.315789835,1.63118807,1.812699193,3.29494984,3.547359498,1.773356664,-4.161038495,0.824259853,1.078628274,-1.395919336,-0.424178694,1.059101254,1.508266184,1.649315547,2.304284733,1.764937264,1.289889121,-4.418555509,5.637405329,3.339098099,
Norway,NOR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,5.432493155,1.991245519,3.003259317,4.219393699,4.470367905,2.961201558,5.370915608,1.403879661,3.656641879,1.60392408,4.935121661,4.52810591,3.804272512,3.279496571,4.374479462,5.330359503,3.72139689,3.473549143,4.017654223,4.228894798,1.249365417,-0.132144909,3.629363189,5.753520607,5.237775403,3.671666895,1.278353029,-0.79023674,0.622018549,1.582092859,2.594405978,2.97836952,2.234836322,4.458801353,3.61629501,4.496943713,4.715277371,2.059202909,1.375486802,2.650530907,1.551927584,0.832308717,0.354567463,3.401746154,1.988138461,1.639570085,1.854643317,-0.762647958,-3.169256285,-0.460631256,-0.197405953,1.377640901,-0.197883222,0.90376265,0.848799124,0.277407784,1.639507145,0.165530155,0.44342928,-1.857696109,3.354495074,2.094544509,
Nepal,NPL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-0.03059911,-0.071561642,-0.108267055,5.38135373,-3.227261562,4.826629377,-3.633058942,-1.467745771,2.230458804,0.365411325,-3.311370476,0.926623543,-2.594050104,4.067921798,-0.723684036,2.159571478,0.753555641,2.033172094,0.019048819,-4.585257074,5.836236544,1.383890347,-5.258215728,7.115664441,3.730635055,2.255047356,-0.464559963,5.427090994,2.017282818,2.120294862,3.650932401,1.233194864,1.08981596,5.597378874,1.098920326,3.11669231,2.945563397,1.043659217,2.51043274,4.399652801,3.134541935,-1.366341194,2.525547293,3.39014333,2.37236984,2.453080461,2.657916639,5.441961369,3.970721481,4.296893272,3.024179551,4.423907168,3.332856101,5.70053324,3.417884303,-0.471182004,7.731269077,6.401863283,5.451916544,-4.086568592,2.442379732,3.840994767,
Nauru,NRU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.691299043,-8.297334948,-6.732113047,65.38660549,-5.968805617,-1.68976064,9.387449921,29.31855468,2.101433259,12.62657976,-7.726824166,5.620354988,-8.442792647,5.730517701,6.400844533,2.688329652,1.634464111,0.315942706,
New Zealand,NZL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,0.286423066,2.592784367,1.157358092,4.253762737,-0.068067923,2.094083708,3.889957747,0.989450934,2.730951943,0.104334737,-0.626813904,-0.318262825,-0.767240908,-5.768681691,0.046169742,5.185310052,3.731209422,3.199742304,1.988697285,0.748304361,-0.031851012,4.823085662,2.268680438,2.80328755,2.910607074,2.681860667,2.553406072,2.193250519,1.552972382,2.108597016,-2.045589849,-1.105700202,0.344965997,1.445124848,1.713883536,1.978354427,2.100767922,1.64567825,1.496324547,1.384501516,1.687308055,0.828804838,-2.820322501,4.731654073,2.596186024,
OECD members,OED,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,2.864261447,4.231151485,3.91961877,5.02758243,4.11778422,4.666985169,3.079530063,4.791217719,4.043421916,1.719470581,2.381079114,4.197805011,4.925654917,-0.070747995,-0.776916833,3.88547976,2.805565959,3.459217307,2.929573796,0.241167713,1.213426283,-0.708235434,2.044422514,3.938204966,2.92346293,2.223196866,2.72109286,3.733769536,2.950371484,2.042992952,0.224922104,1.180962144,0.494753884,2.344031413,1.82311096,2.294680032,2.827383415,2.267067544,2.662159596,3.342153269,0.655196565,0.775646397,1.283420805,2.510260468,2.081554269,2.269816155,1.84641935,-0.375091211,-4.076742647,2.299746758,1.351108728,0.775674688,0.876307669,1.435521971,1.7758184,1.148871688,1.889581355,1.731921135,1.194709695,-4.697593657,5.589919203,2.423434871,
Oman,OMN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,2.826904854,62.34339437,77.51110225,22.54870694,10.99122515,-1.754589805,6.840587652,-16.67080472,7.645792238,19.29331031,15.14458108,-3.89582844,-8.613153571,-1.148390264,0.396232119,10.71801529,5.426591723,10.24316921,10.41636544,7.269066786,-4.368850092,-9.10234261,0.084233694,5.861684407,-5.149351622,0.99964772,3.496770932,1.608475391,0.866763903,3.112245608,1.307367993,4.351113932,1.10526505,-1.094690219,5.112373655,3.145227232,-2.294363742,-3.78700569,-0.236292802,0.602059373,3.501312332,2.64675892,6.350043702,4.282881719,-4.793398139,-7.531825013,-1.25807375,-2.522385747,-3.573368028,0.444638517,0.119161082,-2.871323812,-0.018356673,-1.163316683,-2.11716851,3.615164617,3.038743644,
Other small states,OSS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.270088796,2.724819846,2.727215415,7.140152099,3.677486268,8.124864802,6.895973455,4.44067651,-0.930532652,6.424056755,5.545589505,1.364721537,1.439255222,1.402717639,0.651995721,0.637371819,-0.738277812,0.465677463,0.538471218,-5.876008403,3.218038746,2.757472174,
Pakistan,PAK,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,3.494937795,2.094496945,6.125674927,4.957697612,7.673805395,3.089915912,2.640894601,4.376935176,2.668720146,8.322102222,-2.152156811,-1.816669331,4.106332712,0.623272128,1.186000345,2.006001303,0.762338883,4.670487814,0.249198303,5.818348808,3.25132238,2.221561385,2.965681287,1.797705947,4.138315668,1.834970708,2.74307172,3.920326229,1.479718397,1.070266491,1.721644178,4.914473074,-0.812757165,0.768829473,1.909286568,1.700962519,-1.912790954,-0.372285231,0.739013701,1.102322127,0.495411848,0.052876798,3.118745379,5.447802213,4.985829705,3.849318916,2.2318834,-0.080584206,1.191497907,-0.759129914,0.535424529,1.191726852,2.775116261,2.659526508,2.875424595,5.298324299,3.05478922,4.532445206,0.862674222,-2.97029465,4.578160431,2.742112345,
Panama,PAN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,7.69263097,5.036453844,5.284386199,1.295045717,5.903699549,4.402383574,5.383911506,3.901365293,5.372733982,3.980611712,6.601024457,1.73933274,2.552982735,-0.223724696,-0.851167049,-0.859153539,-1.351832196,7.195751108,2.081977317,10.4741602,6.69320551,2.925476932,-6.68744959,0.362281773,2.578452307,1.268007728,-3.957797585,-15.24630366,-0.585158721,5.829634587,7.141626105,5.984682258,3.307520034,0.767703927,-0.296866143,1.994095318,4.338314816,5.213962827,1.871325225,0.709780771,-1.37388223,0.264941437,2.220107149,5.476505033,5.162896826,6.629931853,9.926765854,7.854774286,-0.579348338,3.950866685,9.350391874,7.84339404,5.038254681,3.249830137,3.907928881,3.148432759,3.793677976,1.963037727,1.640187518,-18.85438223,14.32179319,9.368782853,
Peru,PER,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,4.213292638,6.833795827,1.318655687,3.478379013,2.580092287,5.147316957,0.91015887,-2.66771483,0.612095556,0.708838593,1.962260522,0.72293181,3.507914736,6.608861508,1.704928566,-1.022697362,-2.111325189,-5.064181835,1.523717083,3.319518086,2.962511178,-2.623042214,-12.56156695,1.143797386,-0.321378536,6.925231408,7.268893648,-11.46472601,-14.26054822,-7.066018542,0.074176096,-2.543927188,3.155013694,10.11038075,5.365021248,0.907659326,4.553923792,-2.138624909,-0.183045689,1.144772992,-0.724689715,4.220570171,3.075842181,3.94011216,5.328379247,6.643046878,7.686264095,8.34694304,0.387889021,7.516169673,5.432110096,5.169761905,4.8333478,1.319201257,2.048956732,2.547867082,0.985513944,2.037249793,0.306641969,-12.15393825,12.03590104,1.676269608,
